Date,AGG,EEM,EFA,GLD,PDBC,SPY,TLT,VNQ
2019-01-03,0.004129204829592226,-0.01813061207760258,-0.009035158944608046,0.009066170423806419,0.0072750965769528,-0.023863024718916215,0.011379396454614943,0.006990922806757283
2019-01-04,-0.002990548792106029,0.03224973673743792,0.030621097361207994,-0.00808623590052937,0.01444522897684708,0.03349564093528978,-0.011574711888445055,0.011707375781832452
2019-01-07,-0.0016875163250013037,0.002267578819092231,0.003839011421904903,0.003458482876331992,0.00776698573266299,0.007884850923793207,-0.002948226296222045,0.009822633538047132
2019-01-08,-0.0007512357456642693,0.003770672427566568,0.0064849000896785025,-0.00270804061547536,0.008349170422611296,0.00939533047146468,-0.0026283775311808366,0.02065297405938482
2019-01-09,0.0008461295457782292,0.017781095836761684,0.011234198853567134,0.006418158373500793,0.021019131011457803,0.004673585476105524,-0.0015647457007448295,-0.0014363273570110469
2019-01-10,-0.0011267474133613842,0.007135745415772776,0.003920822051853401,-0.005886691481276518,-0.0012475410620896854,0.003527266374495186,-0.0064338825702388025,0.013596591469027475
2019-01-11,0.0014102000338476195,-0.004886305867105145,-0.006834775425738959,0.001727170986037363,-0.0037476558147271355,0.00038648832606136274,0.0039019432570686075,0.002837809044373696
2019-01-14,-0.0014082141701772244,-0.00834766256091779,-0.004587848292430974,0.002380897199235621,-0.01065833171055508,-0.006100950560825491,-0.0037208744486628698,-0.003343996734583188
2019-01-15,0.00018835712227138757,0.0069324869260354305,0.005267399150862495,-0.0017200351443329431,0.008872106545366076,0.011460846289083726,-0.0036521734378373027,0.009549253576693228
2019-01-16,0.0008451465050405282,0.0122941878563545,0.0027838506864914514,0.003199863787636481,0.006281223397794022,0.0024199322115769917,0.000999349333788091,0.007030401111179474
2019-01-17,-0.0007512357456642693,0.004372125034848073,0.0035922169121083147,-0.001308546962521917,0.0,0.007586796297769149,0.00024978360176519665,0.004823971943664684
2019-01-18,-0.0007513580812804621,0.004836564938368371,0.010088121401379713,-0.008926410300850951,0.009363321766320931,0.013309829680685281,-0.005241797995953923,0.0034105557736383574
2019-01-22,0.0008461458829889246,-0.01732845246412862,-0.0154641813376164,0.0035531343340227117,-0.006184348190738986,-0.013510307276662914,0.006775169872903275,-0.0030216303351064955
2019-01-23,0.0010339823255027802,0.010286504143458997,0.004581170155093295,-0.0013997379433262624,-0.0012444951936184667,0.0020922377436038975,-0.00041555351642430516,0.00012626438432983278
2019-01-24,0.0016888493691673556,0.00969701633443698,0.00114010807303222,-0.0015666428373899421,0.0018691877805194768,0.0005314294878391301,0.006566020466897138,0.0034095306500530054
2019-01-25,-0.0004682015193695488,0.013205371924846387,0.011387636943784418,0.01461726258147622,0.004975122015502542,0.008461495409236797,-0.0047892741135801,0.012457324657025204
2019-01-28,-0.0005620873453895392,-0.010426716515510526,-0.005468734894424454,0.0034999210730881636,-0.012376231775580782,-0.007600143233222445,-0.0009955208973156937,0.009818434857228331
